year	sport_id	school_id	school_name	school_url	division_id	division_name
2014	3	1563	Meridian Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1563	1	Baseball I
2014	3	1364	Miami Dade College	http://njcaa.org/colleges_college_home.cfm?collegeId=1364	1	Baseball I
2014	3	1481	Middle Georgia State College	http://njcaa.org/colleges_college_home.cfm?collegeId=1481	1	Baseball I
2014	3	1312	Midland College	http://njcaa.org/colleges_college_home.cfm?collegeId=1312	1	Baseball I
2014	3	1468	Mineral Area College	http://njcaa.org/colleges_college_home.cfm?collegeId=1468	1	Baseball I
2014	3	1232	Monroe College	http://njcaa.org/colleges_college_home.cfm?collegeId=1232	1	Baseball I
2014	3	1348	Motlow State Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1348	1	Baseball I
2014	3	1386	Muscatine Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1386	1	Baseball I
2014	3	1439	Navarro College	http://njcaa.org/colleges_college_home.cfm?collegeId=1439	1	Baseball I
2014	3	1338	Neosho County Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1338	1	Baseball I
2014	3	1313	New Mexico Junior College	http://njcaa.org/colleges_college_home.cfm?collegeId=1313	1	Baseball I
2014	3	1668	New Mexico Military Institute	http://njcaa.org/colleges_college_home.cfm?collegeId=1668	1	Baseball I
2014	3	1636	North Central Missouri College	http://njcaa.org/colleges_college_home.cfm?collegeId=1636	1	Baseball I
2014	3	1305	North Central Texas College	http://njcaa.org/colleges_college_home.cfm?collegeId=1305	1	Baseball I
2014	3	1649	Northeast Texas Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1649	1	Baseball I
2014	3	1655	Northeastern Junior College	http://njcaa.org/colleges_college_home.cfm?collegeId=1655	1	Baseball I
2014	3	1656	Northeastern Oklahoma A&M College	http://njcaa.org/colleges_college_home.cfm?collegeId=1656	1	Baseball I
2014	3	1613	Northwest Florida State College	http://njcaa.org/colleges_college_home.cfm?collegeId=1613	1	Baseball I
2014	3	1314	Odessa College	http://njcaa.org/colleges_college_home.cfm?collegeId=1314	1	Baseball I
2014	3	1219	Olive-Harvey College	http://njcaa.org/colleges_college_home.cfm?collegeId=1219	1	Baseball I
2014	3	1581	Olney Central College	http://njcaa.org/colleges_college_home.cfm?collegeId=1581	1	Baseball I
2014	3	1627	Otero Junior College	http://njcaa.org/colleges_college_home.cfm?collegeId=1627	1	Baseball I
2014	3	1366	Palm Beach State College	http://njcaa.org/colleges_college_home.cfm?collegeId=1366	1	Baseball I
2014	3	1440	Panola College	http://njcaa.org/colleges_college_home.cfm?collegeId=1440	1	Baseball I
2014	3	1441	Paris Junior College	http://njcaa.org/colleges_college_home.cfm?collegeId=1441	1	Baseball I
2014	3	1367	Pensacola State College	http://njcaa.org/colleges_college_home.cfm?collegeId=1367	1	Baseball I
2014	3	1248	Pima Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1248	1	Baseball I
2014	3	1211	Pitt Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1211	1	Baseball I
2014	3	1368	Polk State College	http://njcaa.org/colleges_college_home.cfm?collegeId=1368	1	Baseball I
2014	3	1523	Potomac State College of WVU	http://njcaa.org/colleges_college_home.cfm?collegeId=1523	1	Baseball I
2014	3	1339	Pratt Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1339	1	Baseball I
2014	3	1315	Ranger College	http://njcaa.org/colleges_college_home.cfm?collegeId=1315	1	Baseball I
2014	3	1582	Rend Lake College	http://njcaa.org/colleges_college_home.cfm?collegeId=1582	1	Baseball I
2014	3	1349	Roane State Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1349	1	Baseball I
2014	3	1261	Rose State College	http://njcaa.org/colleges_college_home.cfm?collegeId=1261	1	Baseball I
2014	3	1609	Salt Lake Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1609	1	Baseball I
2014	3	1443	San Jacinto College-North	http://njcaa.org/colleges_college_home.cfm?collegeId=1443	1	Baseball I
2014	3	1371	Santa Fe College	http://njcaa.org/colleges_college_home.cfm?collegeId=1371	1	Baseball I
2014	3	1262	Seminole State College	http://njcaa.org/colleges_college_home.cfm?collegeId=1262	1	Baseball I
2014	3	1372	Seminole State College of Florida	http://njcaa.org/colleges_college_home.cfm?collegeId=1372	1	Baseball I
2014	3	1340	Seward County Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1340	1	Baseball I
2014	3	1607	Shawnee Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1607	1	Baseball I
2014	3	1586	Shelton State Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1586	1	Baseball I
2014	3	1550	Snead State Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1550	1	Baseball I
2014	3	1373	South Florida State College	http://njcaa.org/colleges_college_home.cfm?collegeId=1373	1	Baseball I
2014	3	1482	South Georgia State College	http://njcaa.org/colleges_college_home.cfm?collegeId=1482	1	Baseball I
2014	3	1251	South Mountain Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1251	1	Baseball I
2014	3	1222	South Suburban College	http://njcaa.org/colleges_college_home.cfm?collegeId=1222	1	Baseball I
2014	3	1583	Southeastern Illinois College	http://njcaa.org/colleges_college_home.cfm?collegeId=1583	1	Baseball I
2014	3	1551	Southern Union State Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1551	1	Baseball I
2014	3	1350	Southwest Tennessee Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1350	1	Baseball I
2014	3	1571	Southwestern Illinois College	http://njcaa.org/colleges_college_home.cfm?collegeId=1571	1	Baseball I
2014	3	1378	Spartanburg Methodist College	http://njcaa.org/colleges_college_home.cfm?collegeId=1378	1	Baseball I
2014	3	1665	St. Charles Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1665	1	Baseball I
2014	3	1369	St. Johns River State College	http://njcaa.org/colleges_college_home.cfm?collegeId=1369	1	Baseball I
2014	3	2214	St. Louis Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=2214	1	Baseball I
2014	3	1370	St. Petersburg College	http://njcaa.org/colleges_college_home.cfm?collegeId=1370	1	Baseball I
2014	3	1363	State College of Florida, Manatee-Sarasota	http://njcaa.org/colleges_college_home.cfm?collegeId=1363	1	Baseball I
2014	3	1644	Tallahassee Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1644	1	Baseball I
2014	3	1444	Temple College	http://njcaa.org/colleges_college_home.cfm?collegeId=1444	1	Baseball I
2014	3	1475	Three Rivers Community College - MO	http://njcaa.org/colleges_college_home.cfm?collegeId=1475	1	Baseball I
2014	3	1630	Trinidad State Junior College	http://njcaa.org/colleges_college_home.cfm?collegeId=1630	1	Baseball I
2014	3	1223	Triton College	http://njcaa.org/colleges_college_home.cfm?collegeId=1223	1	Baseball I
2014	3	1771	USC Lancaster	http://njcaa.org/colleges_college_home.cfm?collegeId=1771	1	Baseball I
2014	3	1691	USC Salkehatchie	http://njcaa.org/colleges_college_home.cfm?collegeId=1691	1	Baseball I
2014	3	1779	USC Sumter	http://njcaa.org/colleges_college_home.cfm?collegeId=1779	1	Baseball I
2014	3	1608	Vernon College	http://njcaa.org/colleges_college_home.cfm?collegeId=1608	1	Baseball I
2014	3	1351	Volunteer State Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1351	1	Baseball I
2014	3	1585	Wabash Valley College	http://njcaa.org/colleges_college_home.cfm?collegeId=1585	1	Baseball I
2014	3	1653	Wallace Community College-Dothan	http://njcaa.org/colleges_college_home.cfm?collegeId=1653	1	Baseball I
2014	3	1541	Wallace Community College-Selma	http://njcaa.org/colleges_college_home.cfm?collegeId=1541	1	Baseball I
2014	3	1540	Wallace State Community College-Hanceville	http://njcaa.org/colleges_college_home.cfm?collegeId=1540	1	Baseball I
2014	3	1352	Walters State Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1352	1	Baseball I
2014	3	1318	Weatherford College	http://njcaa.org/colleges_college_home.cfm?collegeId=1318	1	Baseball I
2014	3	2207	West Georgia Technical College	http://njcaa.org/colleges_college_home.cfm?collegeId=2207	1	Baseball I
2014	3	1624	Western Nebraska Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1624	1	Baseball I
2014	3	1750	Western Nevada College	http://njcaa.org/colleges_college_home.cfm?collegeId=1750	1	Baseball I
2014	3	1734	Western Texas College	http://njcaa.org/colleges_college_home.cfm?collegeId=1734	1	Baseball I
2014	3	1447	Wharton County Junior College	http://njcaa.org/colleges_college_home.cfm?collegeId=1447	1	Baseball I
2014	3	1252	Yavapai College	http://njcaa.org/colleges_college_home.cfm?collegeId=1252	1	Baseball I
2014	3	1506	Allegany College of Maryland	http://njcaa.org/colleges_college_home.cfm?collegeId=1506	2	Baseball II
2014	3	1707	Ancilla College	http://njcaa.org/colleges_college_home.cfm?collegeId=1707	2	Baseball II
2014	3	1678	Anne Arundel Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1678	2	Baseball II
2014	3	1413	Bismarck State College	http://njcaa.org/colleges_college_home.cfm?collegeId=1413	2	Baseball II
2014	3	1289	Black Hawk College-Moline	http://njcaa.org/colleges_college_home.cfm?collegeId=1289	2	Baseball II
2014	3	1641	Brown Mackie College	http://njcaa.org/colleges_college_home.cfm?collegeId=1641	2	Baseball II
2014	3	1684	Brunswick Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1684	2	Baseball II
2014	3	1493	Burlington County College	http://njcaa.org/colleges_college_home.cfm?collegeId=1493	2	Baseball II
2014	3	1254	Carl Albert State College	http://njcaa.org/colleges_college_home.cfm?collegeId=1254	2	Baseball II
2014	3	1290	Carl Sandburg College	http://njcaa.org/colleges_college_home.cfm?collegeId=1290	2	Baseball II
2014	3	1374	Catawba Valley Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1374	2	Baseball II
2014	3	1507	CCBC Catonsville	http://njcaa.org/colleges_college_home.cfm?collegeId=1507	2	Baseball II
2014	3	1235	CCBC Essex	http://njcaa.org/colleges_college_home.cfm?collegeId=1235	2	Baseball II
2014	3	1516	CCBC-Dundalk	http://njcaa.org/colleges_college_home.cfm?collegeId=1516	2	Baseball II
2014	3	1508	Cecil College	http://njcaa.org/colleges_college_home.cfm?collegeId=1508	2	Baseball II
2014	3	2230	Central Virginia Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=2230	2	Baseball II
2014	3	1706	Chandler-Gilbert Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1706	2	Baseball II
2014	3	1553	Coahoma Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1553	2	Baseball II
2014	3	1292	College of Lake County	http://njcaa.org/colleges_college_home.cfm?collegeId=1292	2	Baseball II
2014	3	1509	College of Southern Maryland	http://njcaa.org/colleges_college_home.cfm?collegeId=1509	2	Baseball II
2014	3	2038	College of The Albemarle	http://njcaa.org/colleges_college_home.cfm?collegeId=2038	2	Baseball II
2014	3	1525	Community College of Rhode Island	http://njcaa.org/colleges_college_home.cfm?collegeId=1525	2	Baseball II
2014	3	1554	Copiah-Lincoln Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1554	2	Baseball II
2014	3	1495	County College of Morris	http://njcaa.org/colleges_college_home.cfm?collegeId=1495	2	Baseball II
2014	3	1393	Cuyahoga Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1393	2	Baseball II
2014	3	1423	Dakota College at Bottineau	http://njcaa.org/colleges_college_home.cfm?collegeId=1423	2	Baseball II
2014	3	1721	Dakota County Technical College	http://njcaa.org/colleges_college_home.cfm?collegeId=1721	2	Baseball II
2014	3	1572	Danville Area Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1572	2	Baseball II
2014	3	2197	Danville Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=2197	2	Baseball II
2014	3	1618	Dawson Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1618	2	Baseball II
2014	3	1526	Dean College	http://njcaa.org/colleges_college_home.cfm?collegeId=1526	2	Baseball II
2014	3	1611	Delaware Technical Community College-Owens	http://njcaa.org/colleges_college_home.cfm?collegeId=1611	2	Baseball II
2014	3	1394	Delta College	http://njcaa.org/colleges_college_home.cfm?collegeId=1394	2	Baseball II
2014	3	1379	Des Moines Area Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1379	2	Baseball II
2014	3	1450	Dutchess Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1450	2	Baseball II
2014	3	1565	East Central Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1565	2	Baseball II
2014	3	1556	East Mississippi Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1556	2	Baseball II
2014	3	1293	Elgin Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1293	2	Baseball II
2014	3	1558	Ellsworth Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1558	2	Baseball II
2014	3	1676	Frederick Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1676	2	Baseball II
2014	3	1517	Garrett College	http://njcaa.org/colleges_college_home.cfm?collegeId=1517	2	Baseball II
2014	3	1737	GateWay Community College - AZ	http://njcaa.org/colleges_college_home.cfm?collegeId=1737	2	Baseball II
2014	3	1273	Genesee Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1273	2	Baseball II
2014	3	1395	Glen Oaks Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1395	2	Baseball II
2014	3	1245	Glendale Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1245	2	Baseball II
2014	3	1396	Grand Rapids Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1396	2	Baseball II
2014	3	1777	Heartland Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1777	2	Baseball II
2014	3	1397	Henry Ford Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1397	2	Baseball II
2014	3	1331	Hesston College	http://njcaa.org/colleges_college_home.cfm?collegeId=1331	2	Baseball II
2014	3	1294	Highland Community College - Illinois	http://njcaa.org/colleges_college_home.cfm?collegeId=1294	2	Baseball II
2014	3	1557	Hinds Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1557	2	Baseball II
2014	3	1559	Holmes Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1559	2	Baseball II
2014	3	1573	Illinois Central College	http://njcaa.org/colleges_college_home.cfm?collegeId=1573	2	Baseball II
2014	3	1295	Illinois Valley Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1295	2	Baseball II
2014	3	1381	Iowa Central Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1381	2	Baseball II
2014	3	1382	Iowa Lakes Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1382	2	Baseball II
2014	3	1560	Itawamba Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1560	2	Baseball II
2014	3	1768	Jackson College	http://njcaa.org/colleges_college_home.cfm?collegeId=1768	2	Baseball II
2014	3	1228	John Wood Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1228	2	Baseball II
2014	3	1561	Jones County Junior College	http://njcaa.org/colleges_college_home.cfm?collegeId=1561	2	Baseball II
2014	3	1398	Kalamazoo Valley Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1398	2	Baseball II
2014	3	1297	Kankakee Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1297	2	Baseball II
2014	3	1399	Kellogg Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1399	2	Baseball II
2014	3	1384	Kirkwood Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1384	2	Baseball II
2014	3	1499	Lackawanna College	http://njcaa.org/colleges_college_home.cfm?collegeId=1499	2	Baseball II
2014	3	1400	Lake Michigan College	http://njcaa.org/colleges_college_home.cfm?collegeId=1400	2	Baseball II
2014	3	1674	Lake Region State College - ND	http://njcaa.org/colleges_college_home.cfm?collegeId=1674	2	Baseball II
2014	3	1401	Lakeland Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1401	2	Baseball II
2014	3	1402	Lansing Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1402	2	Baseball II
2014	3	1376	Lenoir Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1376	2	Baseball II
2014	3	1577	Lewis & Clark Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1577	2	Baseball II
2014	3	1578	Lincoln College	http://njcaa.org/colleges_college_home.cfm?collegeId=1578	2	Baseball II
2014	3	1579	Lincoln Land Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1579	2	Baseball II
2014	3	1355	Louisiana State University Eunice	http://njcaa.org/colleges_college_home.cfm?collegeId=1355	2	Baseball II
2014	3	1403	Macomb Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1403	2	Baseball II
2014	3	1419	Madison College	http://njcaa.org/colleges_college_home.cfm?collegeId=1419	2	Baseball II
2014	3	1465	MCC-Longview	http://njcaa.org/colleges_college_home.cfm?collegeId=1465	2	Baseball II
2014	3	1304	McHenry County College	http://njcaa.org/colleges_college_home.cfm?collegeId=1304	2	Baseball II
2014	3	1500	Mercer County Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1500	2	Baseball II
2014	3	1693	Mercyhurst North East	http://njcaa.org/colleges_college_home.cfm?collegeId=1693	2	Baseball II
2014	3	1246	Mesa Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1246	2	Baseball II
