rk,school,div,str,park,ofs,dfs,sos
53,Northwest Mo. St.,D2,0.848,0.960,1.069,0.741,0.833
54,Quincy,D2,0.845,0.946,1.358,0.945,0.860
55,Walsh,D2,0.842,1.038,1.197,0.836,0.805
56,Drury,D2,0.832,1.025,1.188,0.839,0.842
57,Mo. Western St.,D2,0.831,0.917,1.162,0.822,0.881
58,Bellarmine,D2,0.829,0.961,1.097,0.778,0.856
59,West Florida,D2,0.827,0.886,1.243,0.883,0.897
60,Southern Ark.,D2,0.825,1.042,1.240,0.883,0.781
61,Felician,D2,0.819,0.915,1.178,0.846,0.742
62,Barry,D2,0.817,1.101,1.193,0.859,0.903
63,Southern N.H.,D2,0.816,0.961,1.125,0.812,0.767
64,Eastern N.M.,D2,0.814,1.095,1.135,0.819,0.758
65,Stanislaus St.,D2,0.799,0.946,1.030,0.758,0.852
66,Augustana (SD),D2,0.798,0.972,1.109,0.818,0.771
67,Valdosta St.,D2,0.797,0.938,1.076,0.793,0.877
68,Seton Hill,D2,0.790,0.910,1.357,1.010,0.843
68,Lock Haven,D2,0.790,0.844,1.157,0.862,0.800
70,Cal St. Monterey Bay,D2,0.783,1.017,1.164,0.874,0.872
71,Southern Conn. St.,D2,0.781,1.003,1.278,0.963,0.803
72,Le Moyne,D2,0.780,0.955,0.947,0.713,0.780
72,Mo. Southern St.,D2,0.780,1.020,1.315,0.992,0.868
74,Lee,D2,0.777,0.885,1.108,0.838,0.881
75,Union (TN),D2,0.776,0.871,1.220,0.924,0.847
76,Ill.-Springfield,D2,0.773,1.035,1.263,0.961,0.806
77,Winston-Salem,D2,0.772,0.994,1.103,0.840,0.727
77,St. Joseph's (IN),D2,0.772,0.950,1.116,0.850,0.834
79,Malone,D2,0.767,0.889,1.032,0.791,0.754
79,Ohio Dominican,D2,0.767,0.991,1.324,1.015,0.831
81,Central Okla.,D2,0.763,1.085,1.074,0.828,0.861
82,Saint Leo,D2,0.760,1.135,1.218,0.943,0.930
83,Mars Hill,D2,0.756,1.222,0.941,0.732,0.830
84,Sonoma St.,D2,0.755,0.816,1.154,0.899,0.850
85,Ark.-Monticello,D2,0.750,0.948,1.183,0.927,0.787
86,Grand Valley St.,D2,0.749,0.936,1.134,0.890,0.814
87,East Stroudsburg,D2,0.739,0.887,1.164,0.927,0.830
88,Lander,D2,0.737,1.018,1.227,0.979,0.930
89,Rollins,D2,0.733,0.969,1.090,0.874,0.892
90,Wayne St. (MI),D2,0.729,0.925,1.035,0.835,0.856
91,Ky. Wesleyan,D2,0.727,0.922,1.112,0.900,0.767
92,Pace,D2,0.725,0.913,1.087,0.882,0.777
93,Western Ore.,D2,0.722,0.913,1.008,0.821,0.753
94,Colo. Sch. of Mines,D2,0.718,1.254,1.101,0.902,0.802
95,Cal St. L.A.,D2,0.714,1.102,1.107,0.911,0.861
96,Cameron,D2,0.711,1.061,1.120,0.927,0.866
97,Lenoir-Rhyne,D2,0.703,1.173,1.029,0.861,0.854
98,Mississippi Col.,D2,0.701,0.994,1.200,1.007,0.905
99,LIU Post,D2,0.691,0.934,1.009,0.859,0.817
99,Henderson St.,D2,0.691,0.966,0.936,0.796,0.791
101,Pfeiffer,D2,0.690,0.962,1.416,1.206,0.860
102,Arkansas Tech,D2,0.688,1.055,0.996,0.851,0.784
103,Northeastern St.,D2,0.686,1.078,1.194,1.023,0.877
104,Adelphi,D2,0.685,0.946,1.010,0.867,0.778
105,Erskine,D2,0.682,1.074,1.003,0.865,0.821
106,Carson-Newman,D2,0.680,1.136,1.207,1.044,0.848
107,Rogers St.,D2,0.677,0.984,1.051,0.914,0.783
108,Francis Marion,D2,0.673,0.915,1.005,0.878,0.823
109,Trevecca Nazarene,D2,0.671,0.935,1.069,0.937,0.811
110,Eckerd,D2,0.666,1.121,1.048,0.926,0.945
111,Southwest Baptist,D2,0.660,1.150,1.270,1.132,0.859
112,Ala.-Huntsville,D2,0.659,1.016,1.106,0.988,0.872
113,Washburn,D2,0.656,0.964,1.069,0.958,0.867
114,Pittsburg St.,D2,0.655,1.094,1.262,1.133,0.866
114,St. Mary's (TX),D2,0.655,0.923,1.080,0.969,0.888
116,UIndy,D2,0.648,0.961,1.173,1.066,0.813
116,Montevallo,D2,0.648,1.104,1.336,1.212,0.880
118,Coker,D2,0.645,1.050,0.893,0.814,0.839
119,Slippery Rock,D2,0.642,0.944,1.121,1.026,0.831
120,Maryville (MO),D2,0.639,0.995,0.961,0.884,0.810
121,Ga. Southwestern,D2,0.637,0.972,1.254,1.158,0.885
122,Shorter,D2,0.635,0.961,1.094,1.013,0.799
123,Wingate,D2,0.634,1.158,0.978,0.907,0.912
124,Augusta,D2,0.633,1.061,1.021,0.948,0.886
125,Dominican (NY),D2,0.632,0.997,1.062,0.988,0.741
125,Missouri S&T,D2,0.632,0.982,1.034,0.962,0.846
127,West Ga.,D2,0.630,0.946,1.110,1.037,0.867
127,Concordia (CA),D2,0.630,0.939,1.048,0.978,0.862
129,Fresno Pacific,D2,0.629,0.891,1.188,1.110,0.873
129,Hawaii Pacific,D2,0.629,1.051,0.902,0.843,0.829
131,Bloomsburg,D2,0.626,1.002,1.177,1.105,0.830
132,AUM,D2,0.624,0.984,0.960,0.905,0.867
133,Regis (CO),D2,0.619,1.199,0.960,0.912,0.811
133,Wis.-Parkside,D2,0.619,0.874,1.020,0.969,0.845
135,Alderson Broaddus,D2,0.617,1.017,1.038,0.990,0.754
136,Armstrong St.,D2,0.614,1.038,1.248,1.196,0.799
137,Okla. Christian,D2,0.613,1.013,1.006,0.964,0.807
138,Shepherd,D2,0.612,0.986,1.141,1.096,0.745
139,Minot St.,D2,0.611,1.181,0.935,0.899,0.758
140,Tiffin,D2,0.610,1.046,1.019,0.984,0.798
141,Minn. Duluth,D2,0.602,0.967,0.956,0.934,0.791
142,Wilmington (DE),D2,0.600,0.975,0.971,0.952,0.740
143,Indiana (PA),D2,0.596,1.028,0.955,0.943,0.835
144,Spring Hill,D2,0.595,1.050,1.042,1.029,0.692
145,Saginaw Valley,D2,0.591,0.882,1.196,1.191,0.841
146,San Fran. St.,D2,0.588,0.948,0.869,0.870,0.883
147,Cal St. East Bay,D2,0.576,0.924,0.985,1.005,0.837
148,Central Wash.,D2,0.575,1.058,1.009,1.031,0.758
148,William Jewell,D2,0.575,0.965,1.113,1.138,0.815
150,Barton,D2,0.571,1.113,1.063,1.094,0.782
151,Embry-Riddle (FL),D2,0.570,1.107,1.120,1.156,0.964
152,Mont. St. Billings,D2,0.568,1.248,1.060,1.098,0.806
153,Gannon,D2,0.566,0.897,1.087,1.129,0.794
154,Northwest Nazarene,D2,0.560,1.108,0.990,1.039,0.783
155,Limestone,D2,0.559,1.125,1.061,1.116,0.807
156,Rockhurst,D2,0.557,1.013,0.961,1.014,0.798
157,Cal St. San B'dino,D2,0.552,1.065,1.015,1.082,0.899
158,MSU Denver,D2,0.550,1.072,0.979,1.047,0.809
159,Ashland,D2,0.546,0.974,1.082,1.164,0.810
160,Bridgeport,D2,0.543,0.893,1.160,1.257,0.790
161,Merrimack,D2,0.542,0.995,0.957,1.039,0.736
162,Molloy,D2,0.538,0.960,1.012,1.107,0.794
163,Southwestern Okla.,D2,0.534,1.087,0.881,0.970,0.764
164,Colorado St.-Pueblo,D2,0.533,1.085,1.003,1.106,0.818
165,Wayne St. (NE),D2,0.532,1.015,0.989,1.094,0.763
166,Truman,D2,0.531,0.938,0.923,1.023,0.834
167,Mansfield,D2,0.529,1.079,0.876,0.973,0.790
167,Pitt.-Johnstown,D2,0.529,1.001,1.139,1.266,0.801
169,Hillsdale,D2,0.526,1.011,1.070,1.195,0.789
169,Concordia-St. Paul,D2,0.526,1.103,0.872,0.975,0.775
171,Young Harris,D2,0.525,1.164,1.092,1.222,0.882
172,Newman,D2,0.524,1.233,0.866,0.971,0.798
173,West Liberty,D2,0.521,0.984,0.982,1.108,0.682
174,Cal St. Dom. Hills,D2,0.518,1.098,1.012,1.149,0.872
175,Sioux Falls,D2,0.514,1.109,0.944,1.079,0.762
176,UC-Colo. Springs,D2,0.509,0.951,0.965,1.116,0.807
176,Lewis,D2,0.509,0.930,0.980,1.132,0.839
178,Queens (NY),D2,0.504,0.981,0.807,0.943,0.785
179,King (TN),D2,0.503,1.017,0.896,1.048,0.791
180,Mo.-St. Louis,D2,0.502,0.923,1.129,1.323,0.821
181,Ohio Valley,D2,0.501,1.084,0.974,1.144,0.734
181,Chowan,D2,0.501,1.120,0.901,1.058,0.773
183,N.M. Highlands,D2,0.499,1.289,1.041,1.227,0.791
184,Southeastern Okla.,D2,0.497,0.971,0.826,0.978,0.781
185,Northern St.,D2,0.492,0.980,0.842,1.007,0.750
186,Post,D2,0.487,1.054,0.785,0.949,0.747
187,McKendree,D2,0.486,1.141,0.885,1.070,0.845
188,Neb.-Kearney,D2,0.483,1.066,0.976,1.189,0.843
189,Charleston (WV),D2,0.476,0.904,0.939,1.161,0.675
190,Nyack,D2,0.468,0.927,0.737,0.926,0.681
191,Concord,D2,0.467,1.181,0.992,1.249,0.693
192,Academy of Art,D2,0.466,0.938,0.801,1.011,0.861
193,Kutztown,D2,0.465,0.877,0.771,0.976,0.840
194,Findlay,D2,0.464,0.878,0.718,0.910,0.795
195,Winona St.,D2,0.461,0.911,0.833,1.063,0.782
195,Philadelphia U.,D2,0.461,1.094,0.923,1.177,0.745
197,Chestnut Hill,D2,0.458,0.961,0.826,1.061,0.728
197,Cal St. San Marcos,D2,0.458,1.142,1.009,1.295,0.874
199,Miles,D2,0.448,1.049,0.963,1.265,0.682
199,Upper Iowa,D2,0.448,0.906,0.901,1.184,0.766
201,Anderson (SC),D2,0.442,1.102,0.892,1.186,0.844
202,Fairmont St.,D2,0.439,1.013,0.919,1.231,0.671
203,California (PA),D2,0.437,0.890,0.965,1.298,0.741
204,Harding,D2,0.436,0.861,0.851,1.147,0.785
204,Emmanuel (GA),D2,0.436,1.178,0.907,1.224,0.827
206,Concordia Portland,D2,0.435,0.895,0.865,1.171,0.814
207,Bloomfield,D2,0.433,1.039,0.791,1.074,0.710
208,Bemidji St.,D2,0.432,1.114,0.868,1.180,0.778
209,Ouachita Baptist,D2,0.429,0.920,0.947,1.296,0.798
209,Saint Martin's,D2,0.429,0.872,0.864,1.185,0.794
211,Minn.-Crookston,D2,0.426,1.024,0.770,1.063,0.764
212,Holy Names,D2,0.424,0.873,0.930,1.291,0.867
213,Christian Bros.,D2,0.417,1.044,0.827,1.166,0.908
214,Colo. Christian,D2,0.416,1.283,0.952,1.344,0.776
215,Cedarville,D2,0.414,0.982,0.797,1.131,0.767
216,American Int'l,D2,0.411,0.992,0.876,1.252,0.768
217,Hawaii Hilo,D2,0.410,0.881,0.958,1.376,0.876
218,Tex. Permian Basin,D2,0.404,0.954,0.859,1.250,0.919
219,Adams St.,D2,0.393,1.336,0.814,1.219,0.792
220,Stonehill,D2,0.388,0.922,0.803,1.218,0.749
220,Tex. A&M Int'l,D2,0.388,1.001,0.827,1.255,0.833
220,Notre Dame (OH),D2,0.388,0.859,0.797,1.207,0.722
223,Benedict,D2,0.386,1.109,0.934,1.421,0.583
224,East Central,D2,0.385,1.096,0.795,1.214,0.782
225,Lake Erie,D2,0.372,1.059,0.954,1.508,0.803
226,Saint Rose,D2,0.371,0.961,0.747,1.186,0.841
227,Mercy,D2,0.370,0.965,0.783,1.246,0.788
228,Fort Hays St.,D2,0.369,1.110,0.834,1.329,0.831
229,Clarion,D2,0.358,0.938,0.765,1.258,0.790
230,Assumption,D2,0.352,1.165,0.675,1.129,0.727
231,Albany St. (GA),D2,0.342,1.065,0.815,1.401,0.698
232,Southern Wesleyan,D2,0.339,1.067,0.695,1.205,0.824
233,Caldwell,D2,0.336,0.930,0.782,1.369,0.737
234,Virginia St.,D2,0.335,0.881,0.919,1.612,0.651
234,USciences,D2,0.335,1.005,0.691,1.215,0.751
236,Glenville St.,D2,0.334,0.881,0.759,1.338,0.679
237,Bentley,D2,0.332,0.958,0.675,1.195,0.752
238,Urbana,D2,0.328,1.084,0.806,1.447,0.678
239,Davis & Elkins,D2,0.318,0.965,0.672,1.243,0.742
240,St. Anselm,D2,0.307,1.059,0.647,1.240,0.717
241,Southwest Minn. St.,D2,0.306,0.931,0.670,1.288,0.760
241,Paine,D2,0.306,1.064,0.729,1.403,0.608
243,Goldey-Beacom,D2,0.304,0.887,0.843,1.632,0.757
243,West Va. Wesleyan,D2,0.304,0.905,0.738,1.426,0.678
245,West Virginia St.,D2,0.302,0.949,0.694,1.350,0.686
246,UVa-Wise,D2,0.301,1.126,0.659,1.286,0.660
247,Mary,D2,0.289,1.011,0.656,1.337,0.767
248,Kentucky St.,D2,0.286,1.042,0.801,1.648,0.642
249,Southern Nazarene,D2,0.283,1.200,0.719,1.496,0.770
250,Northwestern Okla.,D2,0.281,1.071,0.639,1.335,0.768
251,Saint Michael's,D2,0.279,1.059,0.786,1.655,0.732
252,Oakland City,D2,0.277,1.042,0.710,1.510,0.827
253,Saint Augustine's,D2,0.274,0.917,0.634,1.359,0.643
253,Brevard,D2,0.274,1.092,0.698,1.497,0.811
255,Tuskegee,D2,0.268,0.999,0.725,1.592,0.661
256,Wheeling Jesuit,D2,0.251,0.963,0.533,1.247,0.718
257,Concordia (NY),D2,0.247,0.926,0.691,1.643,0.707
258,Claflin,D2,0.242,1.046,0.794,1.933,0.673
259,Okla. Panhandle,D2,0.226,1.115,0.549,1.425,0.807
260,Clark Atlanta,D2,0.224,1.113,0.623,1.636,0.628
261,LeMoyne-Owen,D2,0.222,0.998,0.653,1.735,0.685
262,Salem Int'l,D2,0.221,1.051,0.644,1.715,0.680
263,Morehouse,D2,0.209,1.236,0.656,1.849,0.626
264,Bluefield St.,D2,0.208,1.104,0.585,1.657,0.647
265,Lincoln (PA),D2,0.185,1.135,0.554,1.759,0.680
266,Lane,D2,0.146,0.986,0.564,2.266,0.649
