game_id	period_id	event_id	team_text	team_score	opponent_score	score	opponent_text
3787055	2	25					Ellis struck out swinging (0-2 KSS).
3787055	2	26					Stokes hit by pitch (2-0 B).
3787055	2	27					Walsh singled through the right side (1-1 SB); Stokes advanced to second.
3787055	2	28		1	3	1-3	Hines doubled to left field, 2 RBI (3-2 BBBKFF); Walsh scored; Stokes scored.
3787055	2	29					Kilgallen grounded out to ss (0-0).
3787055	2	30	R: 0 H: 0 E: 0 LOB: 0	1	3	1-3	R: 2 H: 2 E: 0 LOB: 1
3787055	3	31	JONES hit by pitch (2-2 FBS).				
3787055	3	32	JONES advanced to second on a passed ball.				
3787055	3	33	PIERCE flied out to rf (2-2 BSBS); JONES advanced to third.				
3787055	3	34	DRAWS struck out swinging (2-2 BFBFFS).				
3787055	3	35	WILLIAMS struck out swinging (2-2 BKBFS).				
3787055	3	36					Martin hit by pitch (1-0).
3787055	3	37					Martin out at second c to ss, caught stealing.
3787055	3	38					Phillips singled to right center (1-2 KBS).
3787055	3	39					P. Watcher flied into double play cf to ss to 1b (3-1 BBKB); Phillips out on the play.
3787055	3	40	R: 0 H: 0 E: 0 LOB: 1	1	3	1-3	R: 0 H: 1 E: 0 LOB: 0
3787055	4	41	ZABOJNIK struck out swinging (3-2 SBBKBS).				
3787055	4	42	SALECK struck out swinging (0-2 SSS).				
3787055	4	43	WILKIE struck out swinging (1-2 SKBS).				
3787055	4	44					Mapes singled to shortstop (1-2 KBS).
3787055	4	45					Ellis flied out to cf (0-2 FSF).
3787055	4	46					Stokes reached on a fielder's choice (0-2 FKFF); Mapes out at second 3b to 2b.
3787055	4	47					Walsh flied out to cf (0-1 K).
3787055	4	48	R: 0 H: 0 E: 0 LOB: 0	1	3	1-3	R: 0 H: 1 E: 0 LOB: 1
3787055	5	49	GROESBECK struck out swinging (1-2 SBSS).				
3787055	5	50	MIZE flied out to rf (3-2 BFBBK).				
3787055	5	51	JONES struck out swinging (3-2 BBKBFS).				
3787055	5	52					Hines struck out looking (1-2 FBFK).
3787055	5	53					Kilgallen struck out swinging (0-2 KKS).
3787055	5	54					Martin struck out swinging (2-2 BBSKS).
3787055	5	55	R: 0 H: 0 E: 0 LOB: 0	1	3	1-3	R: 0 H: 0 E: 0 LOB: 0
3787055	6	56	Sherrill to p for Reeves.				
3787055	6	57	PIERCE doubled to left field (0-0).				
3787055	6	58	DRAWS struck out looking (3-2 FKBBBK).				
3787055	6	59	HASLAM pinch hit for WILLIAMS.				
3787055	6	60	HASLAM struck out swinging (1-2 KBKS); PIERCE stole third.				
3787055	6	61	ZABOJNIK doubled to right field, RBI (3-0 BBB); PIERCE scored.	2	3	2-3	
3787055	6	62	SALECK grounded out to 2b (0-2 KK).				
3787055	6	63					Phillips singled up the middle (0-0).
3787055	6	64					P. Watcher walked (3-0 BBBB); Phillips advanced to second.
3787055	6	65					Mapes walked (3-1 BFBBB); P. Watcher advanced to second; Phillips advanced to third.
3787055	6	66					HOLLOWAY to p for JAX.
3787055	6	67		2	4	2-4	Ellis reached on a fielder's choice, RBI (3-2 BBKBS); Mapes out at second 2b to ss; P. Watcher advanced to third; Phillips scored.
3787055	6	68		2	5	2-5	Stokes flied out to lf, SF, RBI (2-1 KBB); P. Watcher scored.
3787055	6	69					Walsh walked (3-1 BBBKB); Ellis advanced to second.
3787055	6	70					Hines grounded out to 2b (0-1 K).
3787055	6	71	R: 1 H: 2 E: 0 LOB: 1	2	5	2-5	R: 2 H: 1 E: 0 LOB: 2
3787055	7	72	Lavery to p for Sherrill.				
3787055	7	73	GRAHAM pinch hit for WILKIE.				
3787055	7	74	GRAHAM struck out swinging (0-2 KSS).				
3787055	7	75	HANLIN pinch hit for GROESBECK.				
3787055	7	76	HANLIN doubled to center field (0-0).				
3787055	7	77	THOMAS pinch ran for HANLIN.				
3787055	7	78	MIZE struck out swinging (3-2 KBSFFFBFFBS).				
3787055	7	79	JONES singled to center field, RBI (3-2 BBSKFBFF); THOMAS scored.	3	5	3-5	
3787055	7	80	PIERCE grounded out to 3b (1-0 B).				
3787055	7	81					THOMAS to cf.
3787055	7	82					HAWKINS to c for GRAHAM.
3787055	7	83					YOKLEY to p for HOLLOWAY.
3787055	7	84					Kilgallen struck out swinging (2-2 BBKSS).
3787055	7	85					Deese pinch hit for Hansen.
3787055	7	86					Deese singled to first base (2-1 BSB).
3787055	7	87					Deese advanced to second on a passed ball.
3787055	7	88					Phillips popped up to 1b (2-2 KBBS).
3787055	7	89					P. Watcher struck out swinging (2-2 BFSBS).
3787055	7	90	R: 1 H: 2 E: 0 LOB: 1	3	5	3-5	R: 0 H: 1 E: 0 LOB: 1
3787055	8	91	Charpia to rf for Deese.				
3787055	8	92	Hunter to p for Lavery.				
3787055	8	93	DRAWS walked (3-1 BFBBB).				
3787055	8	94	HASLAM to dh.				
3787055	8	95	HASLAM grounded out to 2b (2-2 BSFB); DRAWS advanced to second.				
3787055	8	96	ZABOJNIK grounded out to 3b (2-1 BFB); DRAWS advanced to third.				
3787055	8	97	SALECK struck out swinging (1-2 BKSFS).				
3787055	8	98	R: 0 H: 0 E: 0 LOB: 1	3	5	3-5	
3787940	0	0	Love homered to right center, RBI.	1	0	1-0	
3787940	0	1	Stark struck out looking.				
3787940	0	2	Johnson struck out swinging.				
3787940	0	3	Derouen, J. grounded out to ss.				
3787940	0	4					Seward, J. struck out swinging.
3787940	0	5					Cedotal, K. flied out to lf.
3787940	0	6		1	1	1-1	Midyett, D. homered to right center, RBI.
3787940	0	7					Carr, K. grounded out to 1b unassisted.
3787940	0	8	R: 1 H: 1 E: 0 LOB: 0	1	1	1-1	R: 1 H: 1 E: 0 LOB: 0
3787940	1	9	Kimbell struck out swinging.				
3787940	1	10	Paxton grounded out to 2b.				
3787940	1	11	Ackal flied out to lf.				
3787940	1	12					Hoffman, B. flied out to ss.
3787940	1	13					Eades, C. singled up the middle.
3787940	1	14					Byers, R. struck out swinging.
3787940	1	15					Menard, K. struck out looking.
3787940	1	16	R: 0 H: 0 E: 0 LOB: 0	1	1	1-1	R: 0 H: 1 E: 0 LOB: 1
3787940	2	17	Deceglie singled down the rf line.				
3787940	2	18	Simoneaux grounded into double play ss to 2b to 1b; Deceglie out on the play.				
3787940	2	19	Love walked.				
3787940	2	20	Love out at second p to 1b to ss, caught stealing.				
3787940	2	21					Morse, B. struck out swinging.
3787940	2	22					Seward, J. grounded out to ss.
3787940	2	23					Cedotal, K. struck out swinging.
3787940	2	24	R: 0 H: 1 E: 0 LOB: 0	1	1	1-1	R: 0 H: 0 E: 0 LOB: 0
3787940	3	25	Stark struck out swinging.				
3787940	3	26	Johnson struck out looking.				
3787940	3	27	Derouen, J. grounded out to 2b.				
3787940	3	28					Midyett, D. grounded out to 2b.
3787940	3	29					Carr, K. grounded out to ss.
3787940	3	30					Hoffman, B. struck out looking.
3787940	3	31	R: 0 H: 0 E: 0 LOB: 0	1	1	1-1	R: 0 H: 0 E: 0 LOB: 0
3787940	4	32	Kimbell grounded out to 1b unassisted.				
3787940	4	33	Paxton hit by pitch.				
3787940	4	34	Paxton stole second.				
3787940	4	35	Ackal singled to left field; Paxton advanced to third.				
3787940	4	36	Deceglie singled to center field, RBI; Ackal advanced to second; Paxton scored.	2	1	2-1	
3787940	4	37	Simoneaux hit by pitch; Deceglie advanced to second; Ackal advanced to third.				
3787940	4	38	Love hit by pitch, RBI; Simoneaux advanced to second; Deceglie advanced to third; Ackal scored.	3	1	3-1	
3787940	4	39	Stark singled through the right side, RBI; Love advanced to second; Simoneaux advanced to third; Deceglie scored.	4	1	4-1	
3787940	4	40	Johnson struck out swinging.				
3787940	4	41	Derouen, J. struck out swinging.				
3787940	4	42					Eades, C. struck out looking.
3787940	4	43					Byers, R. walked.
3787940	4	44					Byers, R. stole second.
3787940	4	45					Menard, K. singled through the left side; Byers, R. advanced to third.
3787940	4	46					Menard, K. stole second.
3787940	4	47					Morse, B. walked.
3787940	4	48		4	2	4-2	Seward, J. reached on a fielding error by 2b, RBI; Morse, B. advanced to second; Menard, K. advanced to third; Byers, R. scored.
3787940	4	49					Cedotal, K. grounded into double play ss to 2b to 1b; Seward, J. out on the play.
3787940	4	50	R: 3 H: 3 E: 0 LOB: 3	4	2	4-2	R: 1 H: 1 E: 1 LOB: 2
3787940	5	51	Kimbell grounded out to p.				
3787940	5	52	Paxton singled to right field.				
3787940	5	53	Ackal flied out to lf.				
3787940	5	54	Deceglie grounded out to 2b.				
3787940	5	55					Bristo to p for Maton.
3787940	5	56					Midyett, D. walked.
3787940	5	57					Midyett, D. stole second.
3787940	5	58					Carr, K. grounded out to 2b; Midyett, D. advanced to third.
3787940	5	59		4	3	4-3	Hoffman, B. reached on an error by lf, out at second lf to 2b, RBI; Midyett, D. scored, unearned.
3787940	5	60					Eades, C. grounded out to ss.
3787940	5	61	R: 0 H: 1 E: 0 LOB: 1	4	3	4-3	R: 1 H: 0 E: 1 LOB: 0
3787940	6	62	Granier, K. to p for Scioneaux, T.				
3787940	6	63	Simoneaux grounded out to p.				
3787940	6	64	Love walked.				
3787940	6	65	Love out at second c to ss, caught stealing.				
3787940	6	66	Stark grounded out to 3b.				
3787940	6	67					Byers, R. walked.
3787940	6	68					Galbraith to p for Bristo.
3787940	6	69					Menard, K. grounded out to p; Byers, R. advanced to second.
3787940	6	70					Morse, B. walked; Byers, R. advanced to third on a wild pitch.
3787940	6	71		4	4	4-4	Seward, J. grounded out to 2b, RBI; Morse, B. advanced to second; Byers, R. scored.
3787940	6	72					Cedotal, K. hit by pitch.
3787940	6	73					Midyett, D. struck out swinging.
3787940	6	74	R: 0 H: 0 E: 0 LOB: 0	4	4	4-4	R: 1 H: 0 E: 0 LOB: 2
3787940	7	75	Johnson grounded out to 2b.				
3787940	7	76	Derouen, J. flied out to lf.				
3787940	7	77	Kimbell fouled out to 1b.				
3787940	7	78					Carr, K. grounded out to p.
3787940	7	79					Hoffman, B. walked.
3787940	7	80					Eades, C. singled through the left side; Hoffman, B. advanced to second.
3787940	7	81					Avans, D. pinch ran for Hoffman, B..
3787940	7	82					Avans, D. advanced to third on a wild pitch.
3787940	7	83					Byers, R. struck out swinging.
3787940	7	84					Menard, K. walked; Eades, C. advanced to second.
3787940	7	85		4	5	4-5	Morse, B. walked, RBI; Menard, K. advanced to second; Eades, C. advanced to third; Avans, D. scored.
3787940	7	86					Seward, J. grounded out to 1b unassisted.
3787940	7	87	R: 0 H: 0 E: 0 LOB: 0	4	5	4-5	R: 1 H: 1 E: 0 LOB: 3
3787940	8	88	Schwaner, T. to 3b for Avans, D..				
3787940	8	89	Blanchard pinch hit for Paxton.				
3787940	8	90	Blanchard reached on a fielding error by 3b.				
3787940	8	91	Taylor pinch ran for Blanchard.				
3787940	8	92	Ackal grounded out to c, SAC; Taylor advanced to second.				
3787940	8	93	Deceglie hit by pitch.				
3787940	8	94	Diaz pinch hit for Simoneaux.				
3787940	8	95	Diaz grounded into double play 3b to 1b; Taylor out on the play.				
3787940	8	96	R: 0 H: 0 E: 1 LOB: 1	4	5	4-5	
3787845	0	0	Swain singled to left center (3-2).				
3787845	0	1	Bishop singled to pitcher, bunt (0-0); Swain advanced to second.				
3787845	0	2	Esquerra struck out looking (2-2).				
3787845	0	3	Fay struck out swinging (2-2).				
3787845	0	4	Hoffmann reached on a fielder's choice to shortstop (1-1); Bishop out at second ss to 2b.				
3787845	0	5					MOORE, D. grounded out to 3b (3-1).
3787845	0	6					SALBERG, D. out at first 1b to p (1-1).
3787845	0	7					VASQUEZ, J. struck out swinging (2-2).
3787845	0	8	R: 0 H: 2 E: 0 LOB: 2	0	0	0-0	R: 0 H: 0 E: 0 LOB: 0
3787845	1	9	Tapia flied out to rf down the rf line (1-1).				
3787845	1	10	Drpich singled to right field (3-2).				
3787845	1	11	Tuccio reached on a fielder's choice to second base (2-0); Drpich out at second 2b unassisted.				
3787845	1	12	Martis singled to left center (3-2); Tuccio advanced to third.				
3787845	1	13	Swain walked (3-1); Martis advanced to second.				
3787845	1	14	Bishop struck out swinging (0-2).				
3787845	1	15					DIORIO, M. walked (3-2).
3787845	1	16					MARSH, K. struck out looking (3-2); DIORIO, M. stole second.
3787845	1	17					VAZQUEZ, E. singled to left field (1-2); DIORIO, M. advanced to third.
3787845	1	18		0	1	0-1	VAZQUEZ, E. advanced to second; DIORIO, M. scored on a wild pitch.
3787845	1	19					HEISER, L. grounded out to ss (2-2); VAZQUEZ, E. advanced to third.
3787845	1	20					MORGAN, B. struck out swinging (0-2).
3787845	1	21	R: 0 H: 2 E: 0 LOB: 3	0	1	0-1	R: 1 H: 1 E: 0 LOB: 1
3787845	2	22	Esquerra grounded out to ss (0-0).				
3787845	2	23	Fay flied out to cf (1-0).				
3787845	2	24	Hoffmann struck out swinging (3-2).				
3787845	2	25					GELLINGER, K doubled down the rf line (1-0).
3787845	2	26		0	2	0-2	MOORE, D. tripled to center field, RBI (0-1); GELLINGER, K scored.
3787845	2	27					SALBERG, D. fouled out to 3b (0-0).
3787845	2	28					VASQUEZ, J. fouled out to ss (2-1).
3787845	2	29		0	3	0-3	DIORIO, M. doubled down the lf line, RBI (1-1); MOORE, D. scored.
3787845	2	30		0	4	0-4	MARSH, K. doubled down the rf line, RBI (3-2); DIORIO, M. scored.
3787845	2	31					VAZQUEZ, E. struck out swinging (3-2).
3787845	2	32	R: 0 H: 0 E: 0 LOB: 0	0	4	0-4	R: 3 H: 4 E: 0 LOB: 1
3787845	3	33	Tapia flied out to rf (0-0).				
3787845	3	34	Drpich flied out to rf (0-1).				
3787845	3	35	Tuccio flied out to rf (1-1).				
3787845	3	36					HEISER, L. singled, advanced to second on a fielding error by ss (1-2).
3787845	3	37					MORGAN, B. flied out to rf (1-2); HEISER, L. advanced to third.
3787845	3	38					GELLINGER, K struck out looking (1-2).
3787845	3	39					MOORE, D. popped up to ss to left field (2-2).
3787845	3	40	R: 0 H: 0 E: 0 LOB: 0	0	4	0-4	R: 0 H: 1 E: 1 LOB: 1
3787845	4	41	Martis grounded out to ss (1-0).				
3787845	4	42	Swain walked (3-2).				
3787845	4	43	Bishop reached on a fielder's choice to second base (1-0); Swain out at second 2b to ss.				
3787845	4	44	Esquerra singled up the middle (2-2); Bishop advanced to second.				
3787845	4	45	Fay singled to right field, RBI (1-2); Esquerra advanced to third; Bishop scored.	1	4	1-4	
3787845	4	46	Hoffmann flied out to lf (2-1).				
3787845	4	47					Amorosi to p for Goossens.
3787845	4	48					SALBERG, D. grounded out to 2b (1-0).
3787845	4	49					VASQUEZ, J. hit by pitch (3-2).
3787845	4	50					DIORIO, M. struck out looking (1-2).
3787845	4	51					MARSH, K. grounded out to p (2-2).
3787845	4	52	R: 1 H: 2 E: 0 LOB: 2	1	4	1-4	R: 0 H: 0 E: 0 LOB: 1
3787845	5	53	HUKARI, H. to p for RODGERS, Z..				
3787845	5	54	Tapia flied out to rf (3-2).				
3787845	5	55	Drpich struck out swinging, out at first c to 1b (0-2).				
3787845	5	56	Tuccio grounded out to 2b (2-2).				
3787845	5	57					VAZQUEZ, E. singled to second base (0-2).
3787845	5	58					HEISER, L. struck out swinging (1-2).
3787845	5	59					MORGAN, B. struck out looking (2-2).
3787845	5	60					VAZQUEZ, E. out at second c to ss, caught stealing.
3787845	5	61	R: 0 H: 0 E: 0 LOB: 0	1	4	1-4	R: 0 H: 1 E: 0 LOB: 0
3787845	6	62	Martis grounded out to 3b (2-2).				
3787845	6	63	Swain struck out swinging (1-2).				
3787845	6	64	Connors pinch hit for Bishop.				
3787845	6	65	Connors struck out swinging (1-2).				
3787845	6	66					Connors to 2b.
3787845	6	67					GELLINGER, K flied out to rf (1-0).
3787845	6	68					MOORE, D. grounded out to ss (1-1).
3787845	6	69					SALBERG, D. grounded out to 2b (1-0).
3787845	6	70	R: 0 H: 0 E: 0 LOB: 0	1	4	1-4	R: 0 H: 0 E: 0 LOB: 0
3787845	7	71	Esquerra singled to first base (1-1).				
3787845	7	72	Fay struck out swinging (2-2).				
3787845	7	73	Hoffmann reached on a throwing error by 3b (2-2); Esquerra advanced to third.				
3787845	7	74	Tapia struck out swinging (2-2).				
3787845	7	75	Vasquez pinch hit for Drpich.				
3787845	7	76	Vasquez struck out looking (0-2).				
3787845	7	77					Quintana to p for Amorosi.
3787845	7	78					VASQUEZ, J. hit by pitch (1-0).
3787845	7	79					DIORIO, M. struck out swinging (1-2).
3787845	7	80					MARSH, K. singled to center field (2-1); VASQUEZ, J. advanced to second.
3787845	7	81					VAZQUEZ, E. struck out swinging (2-2).
3787845	7	82					HEISER, L. walked (3-0); MARSH, K. advanced to second; VASQUEZ, J. advanced to third.
3787845	7	83					MORGAN, B. struck out looking (1-2).
3787845	7	84	R: 0 H: 1 E: 1 LOB: 2	1	4	1-4	R: 0 H: 1 E: 0 LOB: 3
3787845	8	85	Tuccio doubled to center field (3-1).				
3787845	8	86	Martis struck out looking (2-2).				
3787845	8	87	DAVIS, S. to p for HUKARI, H..				
3787845	8	88	Swain struck out swinging (0-2).				
3787845	8	89	Connors struck out swinging (0-2).				
3787845	8	90	R: 0 H: 1 E: 0 LOB: 1	1	4	1-4	
3788600	0	0	Peguero out at first 1b to p.				
3788600	0	1	Barraza flied out to cf.				
3788600	0	2	Medina popped up to 1b.				
3788600	0	3					Curry fouled out to 3b.
3788600	0	4					Hannahs singled to right field.
3788600	0	5					Hayes walked: Hannahs advanced to second.
3788600	0	6					Young grounded out to 3b: Hayes advanced to second: Hannahs advanced to third.
3788600	0	7					Gardner flied out to rf.
3788600	0	8	R: 0 H: 0 E: 0 LOB: 0	0	0	0-0	R: 0 H: 1 E: 0 LOB: 2
3788600	1	9	Hall singled through the left side.				
3788600	1	10	Brown grounded out to p, SAC, bunt: Hall advanced to second.				
3788600	1	11	Hall advanced to third on a balk.				
3788600	1	12	France struck out swinging, out at first c to 1b.				
3788600	1	13	Siaz singled up the middle, RBI: Hall scored.	1	0	1-0	
3788600	1	14	Siaz advanced to second on a wild pitch.				
3788600	1	15	Drexler singled to shortstop: Siaz advanced to third, out at home ss to c.				
3788600	1	16					Friis walked.
3788600	1	17					Friis stole second.
3788600	1	18					Rosselli walked.
3788600	1	19		1	1	1-1	Moore singled up the middle, RBI: Rosselli advanced to third: Friis scored.
3788600	1	20		1	3	1-3	Zahn doubled down the rf line, advanced to third on a fielding error by rf, RBI: Moore advanced to third, scored on the error: Rosselli scored.
3788600	1	21		1	4	1-4	Curry singled to center field, RBI: Zahn scored, unearned.
3788600	1	22					Hannahs grounded out to 2b: Curry advanced to second.
3788600	1	23					Curry out at third c to 3b, caught stealing.
3788600	1	24					Hayes walked.
3788600	1	25					Young grounded out to ss.
3788600	1	26	R: 1 H: 3 E: 0 LOB: 1	1	4	1-4	R: 4 H: 3 E: 1 LOB: 1
3788600	2	27	Marzett grounded out to 3b.				
3788600	2	28	Peguero popped up to 3b.				
3788600	2	29	Barraza struck out swinging.				
3788600	2	30					Gardner flied out to cf.
3788600	2	31					Friis grounded out to ss.
3788600	2	32					Rosselli walked.
3788600	2	33					Moore walked: Rosselli advanced to second.
3788600	2	34					Zahn walked: Moore advanced to second: Rosselli advanced to third.
3788600	2	35		1	6	1-6	Curry doubled to left field, 2 RBI: Zahn advanced to third: Moore scored: Rosselli scored.
3788600	2	36					Hannahs walked.
3788600	2	37					Hayes reached on a fielder's choice to third base: Hannahs advanced to second: Curry out at third 3b unassisted.
